DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
20/11/2020;MAGNAMED;PERNAMBUCO;ESTADO;UTI;10;R$ 600.000,00;SES  PERNAMBUCO;PE;25/11/2020
20/11/2020;KTK;PERNAMBUCO;ESTADO;TRANSPORTE;3;R$ 60.000,00;SES PERNAMBUCO;PE;02/12/2020
20/11/2020;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de AGRESTINA;PE;24/11/2020
23/12/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;HOSPITAL DO TRICENTENARIO;PE;28/12/2020
05/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;UPA 24 HORAS BELO JARDIM;PE;10/02/2021
05/02/2021;KTK;PERNAMBUCO;ESTADO;TRANSPORTE;10;R$ 200.000,00;IMIP HOSPITALAR;PE;12/02/2021
18/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de FLORES;PE;22/02/2021
18/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;SMS de JOAO ALFREDO;PE;23/02/2021
18/02/2021;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;UNIDADE MISTA MARIA TEREZA BRENANND COELHO;PE;23/02/2021
18/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de PASSIRA;PE;23/02/2021
18/02/2021;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de BEZERROS;PE;23/02/2021
26/02/2021;KTK;PERNAMBUCO;ESTADO;TRANSPORTE;50;R$ 1.000.000,00;SES PERNAMBUCO;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;4;R$ 80.000,00;HOSPITAL MUNICIPAL DE JAQUEIRA MARIA HELENA SILVA DE ANDRADE;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL GERAL SEVERINO PEREIRA DA SILVA;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;SMS de ITAQUITINGA;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;SMS de TORITAMA;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS de ALIANCA;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de LAJEDO;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de CUMARU;PE;26/02/2021
26/02/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de MACAPARANA;PE;26/02/2021
04/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de BELO JARDIM;PE;08/03/2021
04/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL DE CAMPANHA DE BEZERROS;PE;08/03/2021
04/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL JOSE VERISSIMO DE SOUZA;PE;08/03/2021
04/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL JOSE JOSY DUARTE;PE;08/03/2021
04/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de LAJEDO;PE;08/03/2021
11/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00; SMS de GOIANA ;PE;13/03/2021
11/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de Santa Cruz do Capibaribe;PE;13/03/2021
11/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de SANTA MARIA DO CAMBUCÁ;PE;13/03/2021
13/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de AFRÂNIO ;PE;16/03/2021
13/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;10;R$ 200.000,00;SMS de PETRÔLANDIA ;PE;16/03/2021
13/03/2021;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;SMS de PETRÔLANDIA ;PE;16/03/2021
17/03/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de SÃO JOSÉ DA COROA GRANDE;PE;20/03/2021
19/03/2021;HORTRON ;PERNAMBUCO;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de RIBEIRÃO;PE;23/03/2021
19/03/2021;HORTRON ;PERNAMBUCO;MUNICIPIO;UTI;1;R$ 60.000,00;SMS de DORMENTES ;PE;23/03/2021
19/03/2021;HORTRON ;PERNAMBUCO;MUNICIPIO;UTI;1;R$ 60.000,00; SMS de AFRÂNIO ;PE;23/03/2021
19/03/2021;HORTRON ;PERNAMBUCO;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de LAGOA DOS GATOS;PE;23/03/2021
19/03/2021;INSPIRAR ;PERNAMBUCO;MUNICIPIO;UTI;3;R$ 180.000,00;HOSPITAL DE CAMPANHA SANTA CRUZ DO CAPIBARIBE ;PE;23/03/2021
24/03/2021;INSPIRAR ;PERNAMBUCO;MUNICIPIO;UTI;1;R$ 60.000,00;SMS de SAO VICENTE FERRER;PE;26/03/2021
24/03/2021;INSPIRAR ;PERNAMBUCO;MUNICIPIO;UTI;10;R$ 600.000,00;SMS de PETROLINA;PE;29/03/2021
24/03/2021;INSPIRAR ;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de TUPARETAMA;PE;27/03/2021
29/03/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;UNIDADE MISTA PRESIDENTE CASTELO BRANCO;PE;03/04/2021
29/03/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de TRIUNFO;PE;04/04/2021
29/03/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL MARIA RAFAEL DE SIQUEIRA;PE;05/04/2021
16/04/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;UNIDADE DE PRONTO ATENDIMENTO MESTRE CAMARÃO;PE;19/04/2021
16/04/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;3;R$ 180.000,00; UNIDADE MISTA OLILIA MENDONCA SOUTO MAIOR ;PE;19/04/2021
16/04/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL MUNICIPAL DAS VERTENTES ;PE;19/04/2021
16/04/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00; HOSPITAL DE CAMPANHA DE POMBOS ;PE;19/04/2021
16/04/2021;LIFEMED;PERNAMBUCO;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL REGIONAL INACIO DE SA ;PE;19/04/2021
30/05/2020;WEG;PIAUI;ESTADO;UTI;10;R$ 600.000,00;Secretaria Estadual de Saúde;PI;02/06/2020
31/05/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;10;R$ 482.900,00;Secretaria Estadual de Saúde;PI;02/06/2020
04/06/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (Parnaíba);PI;06/06/2020
04/06/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (Parnaíba);PI;06/06/2020
09/06/2020;MAGNAMED;PIAUI;ESTADO;UTI;4;R$ 240.000,00;Secretaria Estadual de Saúde;PI;12/06/2020
09/06/2020;VYAIRE;PIAUI;ESTADO;UTI;1;R$ 60.000,00;Secretaria Estadual de Saúde;PI;12/06/2020
09/06/2020;VYAIRE;PIAUI;ESTADO;UTI;5;R$ 300.000,00;Secretaria Estadual de Saúde;PI;12/06/2020
09/06/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;10;R$ 482.900,00;Secretaria Estadual de Saúde;PI;12/06/2020
16/06/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;10;R$ 482.900,00;Secretaria Estadual de Saúde;PI;19/06/2020
16/06/2020;VYAIRE;PIAUI;ESTADO;UTI;10;R$ 600.000,00;Secretaria Estadual de Saúde;PI;19/06/2020
26/06/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde (PICOS);PI;01/07/2020
26/06/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde (TERESINA);PI;01/07/2020
07/07/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;10;R$ 600.000,00;PICOS - HOSPITAL JUSTINO LUZ;PI;16/07/2020
07/07/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;10;R$ 600.000,00;TERESINA - HOSPITAL GETÚLIO VARGAS;PI;17/07/2020
10/07/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;CORRENTE - Secretaria Municipal de Saúde;PI;16/07/2020
10/07/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;15;R$ 724.350,00;TERESINA - Secretaria Estadual de Saúde;PI;16/07/2020
10/07/2020;VYAIRE;PIAUI;ESTADO;UTI;5;R$ 300.000,00;TERESINA - Secretaria Estadual de Saúde;PI;16/07/2020
17/07/2020;VYAIRE;PIAUI;ESTADO;UTI;8;R$ 480.000,00;TERESINA - Secretaria Estadual de Saúde  ;PI;31/07/2020
17/07/2020;KTK;PIAUI;ESTADO;TRANSPORTE;24;R$ 480.000,00;TERESINA - Secretaria Estadual de Saúde  ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;BOCAÍNA - Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;CASTELO DO PIAUI - Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;JAICOS DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;PALMEIRAIS DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SÃO PEDRO DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SÃO PEDRO DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
24/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;JACOBINA DO PIAUI - Secretaria Municipal de Saúde ;PI;07/08/2020
09/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SECR MUN DE SAUDE DE RIBEIRO GONCALVES;PI;14/08/2020
09/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SECR MUN DE SAUDE DE CORRENTE  PI;PI;14/08/2020
09/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SECR MUN DE SAUDE DE VALENCA DO PIAUIPI;PI;14/08/2020
14/08/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;5;R$ 300.000,00;SECR MUN DE SAUDE DE PIRIPIRIPI;PI;19/08/2020
14/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SECR MUN DE SAUDE DE  JOAQUIM PIRESPI;PI;19/08/2020
14/08/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;5;R$ 300.000,00;SMS de Barras;PI;19/08/2020
04/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR. MUN. DE SAUDE DE LUIS CORREIA;PI;09/09/2020
04/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR. MUN. DE SAUDE DE UNIAO;PI;09/09/2020
04/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS DE PARNAIBA;PI;09/09/2020
21/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR MUN DE SAUDE DE VALENCA DO PIAUIPI;PI;28/09/2020
24/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS DE PARNAIBA;PI;30/09/2020
24/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR MUN DE SAUDE DE MARCOLANDIA  PI;PI;30/09/2020
24/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SECR MUN DE SAUDE DE CARIDADE DO PIAUI;PI;30/09/2020
26/10/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR MUN DE SAUDE DE AGUA BRANCA;PI;03/11/2020
26/10/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR MUN DE SAUDE DE CRISTINO CASTRO;PI;04/11/2020
20/11/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;SMS DE PARNAIBA;PI;25/11/2020
28/01/2021;VYAIRE;PIAUI;MUNICIPIO;UTI;10;R$ 600.000,00;HOSPITAL GETULIO VARGAS;PI;29/01/2021
28/01/2021;VYAIRE;PIAUI;MUNICIPIO;UTI;40;R$ 2.400.000,00;SECRETARIA MUNICIPAL DE SAUDE DE TERESIN;PI;29/01/2021
01/03/2021;KTK;PIAUI;MUNICIPIO;TRANSPORTE;10;R$ 200.000,00;HOSPITAL GETULIO VARGAS;PI;03/03/2021
13/03/2021;LIFEMED;PIAUI;MUNICIPIO;UTI;10;R$ 600.000,00;HOSPITAL GETULIO VARGAS ;PI;16/03/2021
17/03/2021;LIFEMED;PIAUI;ESTADO;UTI;15;R$ 900.000,00;SES PIAU;PI;22/03/2021
21/03/2021;INSPIRAR ;PIAUI;ESTADO;UTI;15;R$ 900.000,00;SMS de Teresina ;PI;23/03/2021
02/04/2021;RUSSER BRASIL;PIAUI;ESTADO;UTI;15;R$ 900.000,00;SMS de Teresina ;PI;08/04/2021
18/04/2020;VYAIRE;PARANA;ESTADO;UTI;10;R$ 600.000,00;Secretaria Estadual de Saúde;PR;19/04/2020
18/04/2020;MAGNAMED;PARANA;ESTADO;TRANSPORTE;10;R$ 482.900,00;Secretaria Estadual de Saúde;PR;19/04/2020
12/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde (Curitiba);PR;15/06/2020
12/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde (Curitiba);PR;15/06/2020
12/06/2020;LEISTUNG;PARANA;ESTADO;UTI;40;R$ 2.400.000,00;Secretaria Estadual de Saúde;PR;15/06/2020
12/06/2020;KTK;PARANA;ESTADO;TRANSPORTE;40;R$ 800.000,00;Secretaria Estadual de Saúde;PR;15/06/2020
20/06/2020;LEISTUNG;PARANA;MUNICIPIO;UTI;100;R$ 6.000.000,00;Secretaria Municipal de Saúde (Curitiba);PR;20/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (ANDIRÁ);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (ANDIRÁ);PR;28/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (AROPATI);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (AROPATI);PR;28/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (CASTRO);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (CASTRO);PR;28/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (IBAITI);PR;30/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (IBAITI);PR;30/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (LONDRINA);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (LONDRINA);PR;28/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde  (MARINGÁ);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde  (MARINGÁ);PR;28/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (PARANAVAÍ);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (PARANAVAÍ);PR;28/06/2020
26/06/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (PATO BRANCO);PR;28/06/2020
26/06/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (PATO BRANCO);PR;28/06/2020
04/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;1;R$ 60.000,00;Secretaria Municipal de Saúde  (Toledo);PR;06/07/2020
04/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;Secretaria Municipal de Saúde  (Toledo);PR;06/07/2020
04/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde (Foz do Iguaçu);PR;07/07/2020
04/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;Secretaria Municipal de Saúde (Foz do Iguaçu);PR;07/07/2020
04/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (Campo Mourão);PR;05/07/2020
04/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;Secretaria Municipal de Saúde (Campo Mourão);PR;05/07/2020
04/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde  (Ponta Grossa);PR;05/07/2020
04/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;Secretaria Municipal de Saúde  (Ponta Grossa);PR;05/07/2020
07/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;6;R$ 360.000,00;Foz do Iguaçu - Hospital Municipal Padre Germano Lauck;PR;10/07/2020
07/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;6;R$ 289.740,00;Foz do Iguaçu - Hospital Municipal Padre Germano Lauck;PR;10/07/2020
07/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;Ponta Grossa - Hospital Universitário  de Ponta Grossa;PR;09/07/2020
07/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;Ponta Grossa - Hospital Universitário  de Ponta Grossa;PR;09/07/2020
10/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;4;R$ 193.160,00;CIANORTE - Secretaria Municipal de Saúde;PR;13/07/2020
10/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;4;R$ 240.000,00;CIANORTE - Secretaria Municipal de Saúde;PR;13/07/2020
10/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;40;R$ 1.931.600,00;CURITIBA - Secretaria Municipal de Saúde;PR;11/07/2020
10/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;40;R$ 2.400.000,00;CURITIBA - Secretaria Municipal de Saúde;PR;11/07/2020
10/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;4;R$ 193.160,00;PARANAGUÁ - Secretaria Municipal de Saúde;PR;12/07/2020
10/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;4;R$ 240.000,00;PARANAGUÁ - Secretaria Municipal de Saúde;PR;12/07/2020
10/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;4;R$ 193.160,00;UMUARAMA - Secretaria Municipal de Saúde;PR;13/07/2020
10/07/2020;VYAIRE;PARANA;MUNICIPIO;UTI;4;R$ 240.000,00;UMUARAMA - Secretaria Municipal de Saúde;PR;13/07/2020
10/07/2020;MAGNAMED;PARANA;ESTADO;TRANSPORTE;61;R$ 2.945.690,00;CURITIBA - Secretaria Estadual de Saúde;PR;12/07/2020
10/07/2020;VYAIRE;PARANA;ESTADO;UTI;53;R$ 3.180.000,00;CURITIBA - Secretaria Estadual de Saúde;PR;12/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;RIBEIRAO CLARO - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;BANDEIRANTES - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;CORNELIO PROCOPIO - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;PITANGA - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;CARLOPOLIS - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;JACAREZINHO - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SANTO ANTONIO DA PLATINA - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;CAMBARA - Secretaria Municipal de Saúde ;PR;22/07/2020
17/07/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;FIGUEIRA - Secretaria Municipal de Saúde ;PR;22/07/2020
24/07/2020;VYAIRE;PARANA;ESTADO;UTI;6;R$ 360.000,00;CURITIBA - Secretaria Estadual de Saúde ;PR;03/08/2020
24/07/2020;KTK;PARANA;ESTADO;TRANSPORTE;7;R$ 140.000,00;CURITIBA - Secretaria Estadual de Saúde ;PR;03/08/2020
24/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;4;R$ 80.000,00;LARANJEIRAS DO SUL - Secretaria Municipal de Saúde ;PR;03/08/2020
31/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS de IBIPORA;PR;06/08/2020
31/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS de JUSSARA;PR;06/08/2020
31/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS de SENGES;PR;06/08/2020
31/07/2020;KTK;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS de TERRA RICA;PR;06/08/2020
09/08/2020;VYAIRE;PARANA;MUNICIPIO;UTI;10;R$ 600.000,00;SMS de CASCAVEL;PR;13/08/2020
09/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de PONTA GROSSA;PR;13/08/2020
09/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de MANDAGUARI;PR;13/08/2020
09/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de MANDAGUARI;PR;13/08/2020
09/08/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de MARINGA;PR;13/08/2020
09/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de MARINGA;PR;13/08/2020
09/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de APUCARANA;PR;13/08/2020
09/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de ROLANDIA;PR;13/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de SANTA FE;PR;15/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de VENTANIA;PR;16/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de PIRAI DO SUL;PR;19/08/2020
14/08/2020;VYAIRE;PARANA;MUNICIPIO;UTI;1;R$ 60.000,00;SMS de PIRAI DO SUL;PR;19/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de MORRETES;PR;19/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de TELEMACO BORBA;PR;16/08/2020
14/08/2020;VYAIRE;PARANA;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de TELEMACO BORBA;PR;16/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de UMUARAMA;PR;16/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de MIRASELVA;PR;19/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de ASTORGA;PR;16/08/2020
14/08/2020;VYAIRE;PARANA;MUNICIPIO;UTI;4;R$ 240.000,00;SMS de LARANJEIRAS DO SUL;PR;19/08/2020
14/08/2020;MAGNAMED;PARANA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de NOVA ESPERANCA;PR;19/08/2020
